,first_prize,first_prize_size,prize_pool,resrult_bef1,resrult_bef2,resrult_bef3,resrult_bef4,resrult_bef5,resrult_beh1,resrult_beh2,result_day,result_num,second_prize,second_prize_size,total_bet_amount
710,"10,000,000",1,"1,075,234,387",6,9,11,12,22,3,11,2015/3/2,15023,"71,350",83,"145,197,189"
711,0,0,"1,052,353,522",9,11,14,15,26,11,12,2015/2/28,15022,"257,531",33,"175,842,569"
712,0,0,"1,011,148,456",22,23,24,26,31,5,6,2015/2/25,15021,"157,272",43,"154,390,777"
713,"5,865,102",21,"975,106,845",11,26,28,29,32,1,4,2015/2/16,15020,"180,170",49,"179,938,437"
714,"10,000,000",1,"1,056,985,003",2,8,16,22,24,1,3,2015/2/14,15019,"254,839",49,"202,001,607"
715,"10,000,000",1,"1,013,044,052",4,7,10,23,31,3,7,2015/2/11,15018,"82,211",113,"183,587,012"
716,"10,000,000",1,"980,636,543",7,13,16,17,29,1,7,2015/2/9,15017,"116,974",75,"178,974,941"
717,0,0,"949,403,008",6,7,16,20,34,9,11,2015/2/7,15016,"49,292",164,"208,262,620"
718,"5,905,475",8,"901,055,602",1,5,13,17,32,4,11,2015/2/4,15015,"46,370",79,"181,763,862"
719,"10,000,000",3,"934,144,755",8,16,25,29,35,3,10,2015/2/2,15014,"175,328",50,"181,227,543"
720,0,0,"922,796,421",11,15,25,28,35,7,10,2015/1/31,15013,"226,781",40,"197,604,688"
721,"10,000,000",2,"877,629,027",3,4,6,11,31,5,9,2015/1/28,15012,"161,425",41,"175,210,148"
722,"6,211,643",16,"867,227,273",4,13,22,25,30,1,6,2015/1/26,15011,"42,061",186,"181,219,178"
723,"10,000,000",1,"922,553,782",2,6,17,30,35,2,7,2015/1/24,15010,"166,880",58,"208,415,367"
724,0,0,"885,966,276",17,22,26,27,33,6,10,2015/1/21,15009,"158,591",55,"188,166,127"
725,"5,350,846",54,"838,917,495",7,10,11,15,17,3,10,2015/1/19,15008,"85,830",88,"187,348,140"
726,"10,000,000",2,"1,084,804,698",2,7,8,14,31,4,8,2015/1/17,15007,"77,735",98,"207,134,099"
727,"10,000,000",2,"1,061,791,325",6,8,30,32,33,3,7,2015/1/14,15006,"122,162",64,"187,375,191"
728,"7,975,072",6,"1,056,022,676",11,14,15,18,19,7,8,2015/1/12,15005,"135,230",69,"187,061,405"
729,"9,644,205",3,"1,063,303,937",3,12,14,18,28,5,6,2015/1/10,15004,"248,150",40,"211,045,780"
730,"6,794,760",8,"1,058,932,056",12,19,27,28,34,1,12,2015/1/7,15003,"156,326",59,"192,816,707"
731,"10,000,000",3,"1,092,064,321",3,14,20,26,32,6,10,2015/1/5,15002,"98,741",90,"194,417,743"
732,"6,208,747",11,"1,084,864,825",8,9,19,27,30,6,7,2015/1/3,15001,"53,300",153,"216,525,466"
733,"5,913,927",14,"1,135,404,076",5,12,17,23,28,2,9,2014/12/31,14154,"81,189",109,"206,102,484"
734,"9,037,107",4,"1,212,140,454",1,8,13,24,32,5,10,2014/12/29,14153,"143,133",68,"197,278,961"
735,"10,000,000",3,"1,211,422,140",5,12,18,24,33,1,5,2014/12/27,14152,"85,285",126,"220,548,247"
736,"6,987,198",7,"1,192,625,943",3,8,26,31,32,8,12,2014/12/24,14151,"98,775",78,"200,426,121"
737,"7,050,858",6,"1,211,404,301",19,21,30,33,35,5,7,2014/12/22,14150,"132,908",67,"199,620,079"
738,"5,849,579",23,"1,234,346,541",2,13,19,26,35,1,5,2014/12/20,14149,"109,364",85,"223,525,491"
739,"9,318,025",4,"1,326,828,262",3,9,10,11,20,7,9,2014/12/17,14148,"57,656",146,"199,263,390"
740,"6,543,131",9,"1,324,845,582",5,9,14,26,34,2,9,2014/12/15,14147,"153,503",58,"203,455,020"
741,"10,000,000",2,"1,361,277,737",2,16,23,24,28,10,11,2014/12/13,14146,"53,974",197,"254,595,224"
742,"10,000,000",2,"1,321,185,915",15,19,22,24,26,10,11,2014/12/10,14145,"271,725",40,"200,399,143"
743,0,0,"1,290,463,839",1,21,24,25,35,4,11,2014/12/8,14144,"263,431",39,"199,169,295"
744,"10,000,000",3,"1,241,070,437",1,11,14,18,25,6,10,2014/12/6,14143,"183,630",66,"223,887,126"
745,"6,504,645",10,"1,213,685,929",18,21,25,28,30,4,6,2014/12/3,14142,"68,621",107,"200,197,897"
746,"7,942,185",5,"1,244,535,901",4,17,20,26,29,5,8,2014/12/1,14141,"137,838",61,"201,721,661"
747,"10,000,000",1,"1,251,566,141",1,19,20,25,34,7,12,2014/11/29,14140,"307,985",43,"228,862,423"
748,"10,000,000",3,"1,200,995,750",3,5,7,15,34,1,10,2014/11/26,14139,"326,240",33,"206,237,565"
749,"10,000,000",4,"1,185,612,824",1,7,29,32,34,9,12,2014/11/24,14138,"418,179",25,"204,150,642"
750,"10,000,000",2,"1,178,643,374",2,11,16,22,34,2,5,2014/11/22,14137,"175,018",53,"228,889,406"
751,"6,580,696",9,"1,154,305,279",4,18,20,34,35,7,11,2014/11/19,14136,"116,563",77,"210,035,293"
752,"10,000,000",2,"1,191,956,659",20,26,28,30,35,9,12,2014/11/17,14135,"316,405",38,"207,091,316"
753,"10,000,000",2,"1,157,903,994",2,5,7,11,32,9,12,2014/11/15,14134,"244,459",43,"231,332,680"
754,"10,000,000",2,"1,125,548,895",2,8,12,14,18,4,12,2014/11/12,14133,"44,271",250,"210,539,527"
755,"10,000,000",2,"1,103,993,932",1,3,4,19,32,1,7,2014/11/10,14132,"434,759",26,"207,042,551"
756,"10,000,000",2,"1,070,373,608",3,16,19,23,27,3,7,2014/11/8,14131,"36,617",222,"229,525,923"
757,"9,832,710",3,"1,047,946,346",2,18,31,32,33,5,7,2014/11/5,14130,"116,010",65,"204,087,496"
758,"10,000,000",1,"1,043,803,747",7,22,28,30,32,5,6,2014/11/3,14129,"195,460",44,"203,647,528"
759,"10,000,000",2,"1,012,105,455",2,4,16,22,34,8,11,2014/11/1,14128,"221,454",52,"213,457,949"
760,"10,000,000",3,"980,248,197",2,4,6,15,19,2,11,2014/10/29,14127,"394,336",28,"191,283,997"
761,"10,000,000",1,"973,284,763",2,9,22,30,34,9,10,2014/10/27,14126,"221,647",37,"188,290,135"
762,"10,000,000",2,"941,910,615",12,15,19,23,31,4,10,2014/10/25,14125,"77,763",114,"209,429,406"
763,"8,967,600",4,"926,501,357",1,3,28,29,35,8,12,2014/10/22,14124,"360,690",27,"188,069,407"
764,"9,784,550",3,"926,243,050",1,9,12,22,25,2,9,2014/10/20,14123,"249,870",34,"185,788,357"
765,"10,000,000",2,"922,321,109",3,10,25,26,35,1,7,2014/10/18,14122,"115,949",83,"210,987,138"
766,"9,296,431",3,"903,584,105",13,16,18,22,32,8,10,2014/10/15,14121,"137,085",64,"189,841,132"
767,"10,000,000",2,"901,617,720",1,4,6,18,33,5,11,2014/10/13,14120,"339,635",27,"177,861,722"
768,"10,000,000",1,"876,616,071",4,8,9,13,18,8,12,2014/10/11,14119,"93,176",91,"199,847,525"
769,0,0,"848,491,203",2,3,23,24,26,5,11,2014/10/8,14118,"244,438",33,"177,771,292"
770,"10,000,000",2,"806,936,584",3,14,17,18,33,6,9,2014/10/6,14117,"133,434",45,"158,204,520"
771,"10,000,000",1,"797,914,592",6,13,15,24,27,4,5,2014/10/4,14116,"120,272",63,"165,743,086"
772,"10,000,000",2,"770,028,734",1,5,26,29,30,2,10,2014/10/1,14115,"159,698",47,"149,573,879"
773,"7,238,221",4,"759,165,112",3,16,24,30,33,5,8,2014/9/29,14114,"74,863",77,"162,818,645"
774,"7,722,784",5,"770,352,154",2,13,17,19,23,1,6,2014/9/27,14113,"128,346",57,"177,747,229"
775,"10,000,000",2,"778,946,120",3,5,14,18,32,2,10,2014/9/24,14112,"229,873",37,"161,645,347"
776,0,0,"766,059,220",11,16,18,20,29,3,4,2014/9/22,14111,"253,993",32,"159,305,669"
777,"10,000,000",1,"729,018,439",9,18,19,22,24,8,11,2014/9/20,14110,"130,823",57,"176,071,215"
778,"8,560,406",5,"707,079,547",15,18,20,21,23,1,2,2014/9/17,14109,"218,698",39,"160,457,788"
779,"10,000,000",1,"709,422,417",1,2,13,23,35,9,12,2014/9/15,14108,"113,416",65,"159,408,053"
780,"10,000,000",1,"691,019,481",5,13,14,21,34,8,10,2014/9/13,14107,"156,845",53,"181,325,383"
781,"10,000,000",1,"657,364,184",5,9,11,20,22,5,11,2014/9/10,14106,"100,367",67,"162,710,870"
782,"10,000,000",2,"634,577,614",4,10,26,29,32,4,8,2014/9/8,14105,"126,768",54,"150,824,984"
783,"8,234,166",5,"621,617,813",7,13,14,28,32,4,11,2014/9/6,14104,"130,673",63,"176,198,779"
784,"10,000,000",1,"626,567,022",14,20,23,25,26,10,12,2014/9/3,14103,"199,664",44,"159,163,558"
785,"9,256,358",3,"596,966,907",1,7,14,19,20,3,12,2014/9/1,14102,"100,215",69,"160,748,402"
786,0,0,"595,465,040",9,10,12,17,28,3,11,2014/8/30,14101,"77,272",88,"174,450,095"
787,"10,000,000",2,"559,791,030",2,4,8,12,35,1,7,2014/8/27,14100,"223,353",40,"162,499,795"
788,"10,000,000",3,"541,306,441",15,21,22,23,33,1,7,2014/8/25,14099,"171,518",52,"163,978,997"
789,"10,000,000",2,"529,856,031",16,18,22,25,35,3,10,2014/8/23,14098,"211,357",45,"184,527,907"
790,"10,000,000",1,"508,112,843",3,15,20,21,23,7,9,2014/8/20,14097,"267,985",33,"169,611,153"
791,"6,383,482",8,"476,575,124",3,7,21,23,31,5,10,2014/8/18,14096,"62,566",99,"167,970,220"
792,"8,448,139",4,"508,319,326",6,22,30,31,34,5,6,2014/8/16,14095,"154,164",44,"186,569,328"
793,"6,429,806",8,"510,765,155",13,14,24,25,34,4,7,2014/8/13,14094,"34,644",136,"168,617,295"
794,0,0,"538,115,272",3,8,30,32,34,9,11,2014/8/11,14093,"128,041",63,"166,087,704"
795,"10,000,000",1,"498,422,452",2,18,27,30,32,5,11,2014/8/9,14092,"246,536",36,"185,657,187"
796,"10,000,000",1,"466,511,258",10,16,18,29,32,2,7,2014/8/6,14091,"188,651",42,"171,622,227"
797,"5,182,460",60,"439,724,222",2,3,20,23,28,6,8,2014/8/4,14090,"117,087",69,"176,916,628"
798,"6,270,293",9,"897,430,770",2,8,12,29,30,7,12,2014/8/2,14089,"48,131",119,"206,285,308"
799,"10,000,000",2,"929,910,085",7,13,20,25,26,8,11,2014/7/30,14088,"80,866",108,"183,837,153"
800,"10,000,000",1,"916,892,029",4,7,31,33,35,9,10,2014/7/28,14087,"134,240",55,"174,787,404"
801,"10,000,000",4,"886,731,623",6,8,27,29,35,3,9,2014/7/26,14086,"173,491",57,"201,555,668"
802,"9,894,855",3,"879,455,090",6,12,13,25,29,11,12,2014/7/23,14085,"68,110",108,"178,919,759"
803,"7,224,209",7,"875,765,643",2,7,9,11,28,5,9,2014/7/21,14084,"53,920",126,"181,205,445"
804,"10,000,000",2,"892,251,472",18,20,24,33,35,5,10,2014/7/19,14083,"101,782",83,"203,993,360"
805,0,0,"872,216,864",1,8,18,23,25,8,12,2014/7/16,14082,"191,919",43,"181,943,644"
806,0,0,"830,154,471",3,5,8,10,25,9,12,2014/7/14,14081,"166,437",43,"175,722,160"
807,"10,000,000",3,"792,428,610",17,20,23,25,27,3,10,2014/7/12,14080,"204,471",49,"193,958,265"
808,"10,000,000",3,"783,615,300",9,10,20,31,32,6,10,2014/7/9,14079,"134,339",64,"173,530,979"
809,"10,000,000",3,"778,417,883",10,15,16,22,28,4,5,2014/7/7,14078,"119,758",73,"173,079,920"
810,"9,819,134",3,"765,404,764",9,16,26,31,32,1,5,2014/7/5,14077,"167,784",55,"192,620,156"
811,"10,000,000",1,"760,644,298",5,10,19,31,32,9,10,2014/7/2,14076,"92,632",81,"178,230,857"
812,"6,725,435",7,"729,191,341",5,7,29,32,35,4,10,2014/6/30,14075,"118,422",55,"179,024,552"
813,"10,000,000",2,"750,501,664",6,11,22,27,30,5,11,2014/6/28,14074,"81,061",104,"198,134,948"
814,"9,270,829",3,"729,295,547",4,5,7,13,35,5,6,2014/6/25,14073,"54,235",121,"179,054,580"
815,"10,000,000",1,"727,466,021",17,19,22,24,30,2,9,2014/6/23,14072,"331,930",27,"168,821,103"
816,"10,000,000",1,"696,804,568",4,14,15,22,23,1,7,2014/6/21,14071,"221,374",43,"185,954,083"
817,"10,000,000",2,"669,821,040",1,2,7,10,32,4,12,2014/6/18,14070,"119,758",57,"167,714,687"
818,"10,000,000",2,"658,384,418",16,22,27,29,31,2,9,2014/6/16,14069,"228,365",26,"165,688,178"
819,"10,000,000",3,"648,506,595",5,15,24,29,35,5,6,2014/6/14,14068,"79,136",91,"183,812,242"
820,"10,000,000",1,"642,565,242",3,18,23,24,31,3,7,2014/6/11,14067,"341,706",27,"169,829,052"
821,"10,000,000",2,"609,851,883",8,14,16,20,31,3,11,2014/6/9,14066,"199,482",34,"171,159,701"
822,"7,371,542",5,"593,113,888",7,12,19,31,33,7,12,2014/6/7,14065,"129,775",54,"189,856,995"
823,"9,481,293",3,"605,400,258",8,15,33,34,35,1,8,2014/6/4,14064,"36,266",168,"175,438,349"
824,"10,000,000",1,"603,289,864",11,17,21,23,34,3,4,2014/6/2,14063,"279,350",28,"149,422,759"
825,0,0,"576,508,734",4,7,17,24,25,2,4,2014/5/31,14062,"197,762",48,"171,910,477"
826,"10,000,000",1,"530,528,894",4,11,17,20,29,6,10,2014/5/28,14061,"127,498",48,"157,379,650"
827,"10,000,000",2,"508,335,617",12,22,29,30,34,5,11,2014/5/26,14060,"140,672",50,"155,476,267"
828,"7,141,398",6,"499,050,363",7,15,17,25,29,4,11,2014/5/24,14059,"71,247",89,"172,487,834"
829,"9,033,010",3,"514,062,616",9,15,22,24,26,2,7,2014/5/21,14058,"106,443",63,"156,588,831"
830,"8,164,774",4,"513,584,094",8,10,20,27,33,1,9,2014/5/19,14057,"160,094",40,"158,049,101"
831,"10,000,000",1,"518,055,775",12,18,28,29,35,7,8,2014/5/17,14056,"97,524",61,"170,156,653"
832,"10,000,000",1,"497,660,787",4,23,26,27,35,10,11,2014/5/14,14055,"75,399",75,"151,250,601"
833,"10,000,000",2,"479,762,955",2,3,20,25,34,1,12,2014/5/12,14054,"126,347",72,"150,534,284"
834,"10,000,000",2,"465,963,587",2,11,17,27,30,3,4,2014/5/10,14053,"138,015",56,"163,362,645"
835,"10,000,000",1,"448,239,242",14,19,21,24,30,2,7,2014/5/7,14052,"244,998",25,"148,553,518"
836,"6,187,200",6,"426,593,556",1,7,11,29,30,3,11,2014/5/5,14051,"78,927",62,"141,385,481"
837,"10,000,000",1,"449,771,795",10,18,27,28,35,1,6,2014/5/3,14050,"302,800",24,"143,454,855"
838,"10,000,000",1,"427,750,617",3,15,17,22,31,3,5,2014/4/30,14049,"187,598",34,"129,357,113"
839,"9,734,953",2,"410,032,886",1,2,5,15,35,1,11,2014/4/28,14048,"297,364",24,"132,476,146"
840,"10,000,000",1,"404,566,567",6,17,18,30,34,6,12,2014/4/26,14047,"149,381",54,"139,568,509"
841,"10,000,000",1,"387,964,150",3,15,18,21,26,1,6,2014/4/23,14046,"310,052",22,"127,230,354"
842,"10,000,000",1,"376,989,546",6,10,12,16,30,2,11,2014/4/21,14045,"194,585",33,"124,470,129"
843,"10,000,000",2,"358,093,528",22,23,25,27,35,3,11,2014/4/19,14044,"164,774",45,"136,866,302"
844,0,0,"347,321,907",1,11,23,29,30,1,12,2014/4/16,14043,"100,530",57,"126,802,014"
845,"7,374,876",4,"319,726,297",16,21,25,27,35,6,11,2014/4/14,14042,"181,982",33,"126,547,122"
846,"9,657,920",2,"325,477,040",5,7,11,15,18,5,12,2014/4/12,14041,"185,177",37,"139,292,056"
847,"9,249,673",2,"320,311,147",12,15,21,30,33,2,8,2014/4/9,14040,"230,190",29,"127,871,621"
848,0,0,"316,737,418",2,5,11,15,20,8,11,2014/4/7,14039,"177,295",32,"122,285,750"
849,"7,558,526",3,"290,675,013",7,8,12,20,32,3,5,2014/4/5,14038,"105,870",46,"130,841,888"
850,"8,784,473",2,"294,858,966",3,4,8,19,34,2,4,2014/4/2,14037,"128,622",45,"124,476,686"
851,"8,790,665",3,"293,099,517",1,2,12,17,29,3,8,2014/3/31,14036,"177,965",33,"124,665,987"
852,"7,777,938",3,"291,041,522",9,12,14,28,29,3,10,2014/3/29,14035,"87,265",71,"138,292,718"
853,"6,124,320",6,"294,040,655",3,11,14,27,32,5,7,2014/3/26,14034,"23,326",143,"126,684,339"
854,"8,601,186",2,"313,921,770",1,7,8,28,29,4,8,2014/3/24,14033,"30,583",121,"126,213,215"
855,"10,000,000",1,"313,118,209",2,5,6,9,31,2,9,2014/3/22,14032,"141,051",41,"139,487,493"
856,"7,755,906",2,"298,257,838",6,15,27,32,33,3,4,2014/3/19,14031,"20,925",151,"124,711,221"
857,"7,931,261",3,"299,990,119",3,14,18,29,35,11,12,2014/3/17,14030,"356,849",20,"128,331,774"
858,"6,258,224",6,"302,523,173",3,21,22,23,35,5,9,2014/3/15,14029,"51,836",87,"143,829,382"
859,"10,000,000",1,"323,066,741",3,10,20,25,30,10,12,2014/3/12,14028,"156,895",38,"129,511,240"
860,"7,411,068",3,"313,884,979",9,10,24,28,29,10,12,2014/3/10,14027,"89,630",49,"129,519,796"
861,0,0,"318,035,173",5,10,12,15,26,4,8,2014/3/8,14026,"63,618",91,"139,988,871"
862,"7,282,407",3,"292,317,488",19,20,27,32,34,6,8,2014/3/5,14025,"97,469",49,"128,550,281"
863,"7,145,411",4,"297,992,483",7,11,15,31,32,6,11,2014/3/3,14024,"178,784",32,"129,953,991"
864,"5,835,860",4,"306,189,144",4,13,15,29,33,5,9,2014/3/1,14023,"25,417",105,"141,829,576"
865,"10,000,000",1,"325,669,431",3,6,10,16,25,10,11,2014/2/26,14022,"209,938",29,"130,079,120"
866,"6,564,613",4,"309,059,701",6,10,17,23,24,3,9,2014/2/24,14021,"108,915",39,"128,569,953"
867,"10,000,000",2,"322,855,712",1,14,17,30,35,6,7,2014/2/22,14020,"161,466",37,"142,178,440"
868,"7,976,663",2,"316,455,971",7,12,22,29,32,11,12,2014/2/19,14019,"62,013",70,"127,761,746"
869,0,0,"317,846,981",8,9,12,28,34,2,12,2014/2/17,14018,"126,284",41,"121,704,224"
870,"6,712,143",5,"295,873,500",5,10,11,23,34,1,10,2014/2/15,14017,"206,428",31,"136,657,269"
871,"6,326,869",8,"312,409,622",4,6,13,24,34,4,9,2014/2/12,14016,"302,420",21,"123,079,546"
872,"10,000,000",1,"336,487,176",4,6,18,20,30,5,7,2014/2/10,14015,"130,654",40,"118,668,684"
873,"8,694,497",2,"325,125,162",1,9,11,27,29,3,11,2014/2/8,14014,"102,624",42,"130,439,909"
874,"10,000,000",1,"324,041,671",10,11,13,22,28,4,12,2014/1/29,14013,"61,637",91,"137,312,298"
875,"9,827,845",1,"308,985,857",9,20,21,23,29,5,7,2014/1/27,14012,"74,203",64,"126,548,654"
876,"10,000,000",1,"305,399,026",4,6,14,24,35,7,12,2014/1/25,14011,"273,756",26,"138,131,180"
877,"10,000,000",2,"289,164,215",5,10,20,26,27,1,3,2014/1/22,14010,"167,815",42,"126,731,854"
878,"7,224,139",2,"277,824,746",10,18,25,29,33,7,8,2014/1/20,14009,"26,297",125,"123,676,782"
879,"10,000,000",1,"282,150,599",11,13,20,28,35,1,5,2014/1/18,14008,"242,212",29,"137,668,320"
880,"6,378,533",5,"263,085,157",8,11,14,21,32,3,11,2014/1/15,14007,"47,129",99,"123,439,275"
881,0,0,"279,505,469",1,4,7,16,35,6,8,2014/1/13,14006,"186,411",29,"119,059,472"
882,"6,981,095",4,"251,264,064",15,17,18,29,33,4,8,2014/1/11,14005,"125,187",38,"132,360,353"
883,"7,468,802",2,"259,377,488",7,10,19,27,28,9,12,2014/1/8,14004,"65,432",60,"121,043,337"
884,"7,696,913",2,"262,749,156",7,11,13,21,33,5,6,2014/1/6,14003,"110,773",41,"121,231,014"
885,"10,000,000",1,"265,231,194",1,12,21,24,29,1,7,2014/1/4,14002,"126,117",49,"134,448,795"
886,"10,000,000",1,"245,814,203",5,13,20,23,29,8,11,2014/1/1,14001,"92,763",51,"120,984,608"
887,0,0,"235,568,607",4,5,16,17,30,3,9,2013/12/30,13153,"180,278",35,"120,218,297"
888,"7,025,670",5,"208,662,004",9,12,14,18,19,3,9,2013/12/28,13152,"232,835",26,"129,948,961"
889,0,0,"218,469,468",2,13,21,27,30,3,4,2013/12/25,13151,"144,273",33,"115,202,750"
890,"10,000,000",1,"195,421,794",6,7,14,18,22,8,11,2013/12/23,13150,"282,164",19,"110,252,541"
891,"9,420,969",2,"180,873,480",6,7,8,9,13,5,7,2013/12/21,13149,"143,073",37,"121,299,463"
892,"10,000,000",1,"177,610,569",2,5,9,29,32,3,7,2013/12/18,13148,"132,788",26,"110,251,832"
893,"9,377,504",2,"171,377,233",3,9,22,24,25,5,9,2013/12/16,13147,"214,583",23,"106,840,083"
894,"10,000,000",1,"168,244,721",6,7,15,25,31,1,9,2013/12/14,13146,"117,365",48,"120,844,765"
895,0,0,"153,157,780",2,13,15,18,20,2,11,2013/12/11,13145,"217,052",29,"110,223,270"
896,"10,000,000",1,"128,088,241",3,20,21,23,35,2,8,2013/12/9,13144,"437,197",14,"110,147,338"
897,"9,012,573",2,"118,184,260",3,8,14,21,31,6,8,2013/12/7,13143,"139,102",41,"121,306,535"
898,"9,930,590",1,"115,535,221",6,11,25,28,29,4,12,2013/12/4,13142,"82,434",50,"111,067,962"
899,0,0,"111,701,804",5,15,18,25,31,8,10,2013/12/2,13141,"115,776",44,"107,596,104"
900,"5,000,000",4,"91,556,766",1,12,17,26,28,1,6,2013/11/30,13140,"141,727",49,"116,980,853"
901,"5,000,000",3,"82,963,265",5,6,18,20,31,6,7,2013/11/27,13139,"163,536",33,"108,440,465"
902,"5,091,780",14,"81,149,879",3,8,13,17,24,7,9,2013/11/25,13138,"12,000",303,"109,150,434"
903,"7,657,598",2,"152,139,878",4,12,32,33,34,6,8,2013/11/23,13137,"35,223",79,"122,455,002"
904,"6,096,792",4,"154,167,079",5,11,15,25,28,5,11,2013/11/20,13136,"56,919",53,"111,309,765"
905,0,0,"171,612,098",4,13,19,25,26,7,12,2013/11/18,13135,"148,280",32,"107,973,516"
906,0,0,"148,480,349",2,13,19,23,32,2,9,2013/11/16,13134,"163,558",38,"117,471,260"
907,"10,000,000",1,"122,965,280",2,8,10,16,17,9,12,2013/11/13,13133,"363,869",17,"109,127,259"
908,"6,470,096",4,"105,675,073",23,26,28,31,34,2,10,2013/11/11,13132,"60,497",57,"106,761,393"
909,0,0,"116,854,488",12,15,29,30,31,4,12,2013/11/9,13131,"96,982",54,"117,449,499"
910,"6,876,234",3,"95,469,948",8,9,15,19,30,6,9,2013/11/6,13130,"75,049",51,"109,732,548"
911,"6,770,618",3,"103,338,276",11,23,29,30,33,1,4,2013/11/4,13129,"76,983",56,"108,505,512"
912,"5,214,305",10,"113,183,371",11,13,27,33,35,1,2,2013/11/2,13128,"12,000",150,"120,450,087"
913,"6,988,364",3,"165,583,037",3,14,16,19,32,5,10,2013/10/30,13127,"103,291",42,"110,020,727"
914,"7,164,717",3,"172,845,865",9,10,15,18,30,3,6,2013/10/28,13126,"92,509",39,"109,378,334"
915,"5,787,443",6,"178,104,632",4,8,14,23,28,4,8,2013/10/26,13125,"57,509",64,"119,978,991"
916,"10,000,000",1,"207,891,533",5,7,18,21,32,10,11,2013/10/23,13124,"81,806",43,"110,782,997"
917,0,0,"201,386,997",2,9,10,33,34,5,12,2013/10/21,13123,"129,263",28,"106,562,135"
918,"10,000,000",1,"183,742,526",15,17,20,24,35,4,12,2013/10/19,13122,"312,585",19,"114,607,447"
919,"8,513,182",2,"167,954,219",3,18,19,20,24,3,12,2013/10/16,13121,"209,983",26,"107,502,799"
920,0,0,"167,252,806",6,14,15,22,26,3,11,2013/10/14,13120,"413,988",13,"103,379,902"
921,"10,000,000",1,"144,276,439",1,2,16,23,35,1,11,2013/10/12,13119,"199,228",32,"114,833,494"
922,"10,000,000",1,"124,989,788",4,6,11,20,31,1,5,2013/10/9,13118,"168,855",30,"102,403,342"
923,"5,000,000",1,"112,954,194",5,16,23,25,33,7,12,2013/10/7,13117,"198,669",22,"94,444,889"
924,"5,000,000",1,"97,540,922",13,22,23,30,33,9,11,2013/10/5,13116,"97,922",45,"106,157,155"
925,"5,000,000",9,"87,253,881",5,16,29,32,34,4,11,2013/10/2,13115,"12,000",166,"90,887,232"
926,"6,173,985",6,"135,253,881",6,17,21,23,33,1,9,2013/9/30,13114,"12,000",511,"101,049,414"
927,"6,675,534",4,"154,688,007",19,21,23,28,30,8,12,2013/9/28,13113,"24,961",161,"114,354,307"
928,"10,000,000",1,"164,634,801",2,10,20,22,29,5,12,2013/9/25,13112,"218,418",25,"102,958,306"
929,"9,239,212",1,"151,209,447",7,12,13,20,27,1,3,2013/9/23,13111,"47,398",81,"102,613,684"
930,"9,388,735",2,"149,035,335",7,16,18,32,33,2,7,2013/9/21,13110,"175,199",28,"110,067,240"
931,"10,000,000",1,"145,869,127",13,20,26,29,32,2,6,2013/9/18,13109,"218,948",24,"99,337,442"
932,0,0,"134,193,271",5,10,13,15,18,2,11,2013/9/16,13108,"272,836",22,"98,043,296"
933,0,0,"111,070,403",7,13,14,18,25,5,12,2013/9/14,13107,"204,245",26,"103,336,022"
934,"5,000,000",1,"88,399,110",6,7,12,13,27,3,12,2013/9/11,13106,"121,097",40,"96,682,691"
935,"5,000,000",1,"73,054,761",7,13,27,30,34,1,12,2013/9/9,13105,"112,342",33,"95,015,234"
936,0,0,"61,624,635",2,5,11,27,29,1,11,2013/9/7,13104,"197,797",29,"103,746,815"
937,"5,000,000",3,"37,443,844",5,8,13,16,31,3,9,2013/9/4,13103,"63,673",59,"94,510,010"
938,0,0,"36,350,423",6,12,15,19,26,2,11,2013/9/2,13102,"223,330",21,"90,509,576"
939,"5,000,000",2,"14,743,158",4,9,13,15,32,2,9,2013/8/31,13101,"251,803",22,"99,608,666"
940,"5,000,000",3,"6,402,825",9,12,24,26,30,5,9,2013/8/28,13100,"96,355",39,"91,302,467"
941,"5,000,000",4,"12,009,973",4,11,28,30,33,5,12,2013/8/26,13099,"12,000",73,"90,552,001"
942,"5,000,000",2,"35,352,220",2,6,16,29,34,10,11,2013/8/24,13098,"72,072",52,"96,508,845"
943,"5,000,000",1,"28,216,869",7,8,13,17,32,3,8,2013/8/21,13097,"265,204",16,"87,209,004"
944,0,0,"19,111,160",17,19,20,22,26,6,8,2013/8/19,13096,"182,404",24,"82,602,563"
945,"5,000,000",3,"642,661",3,17,28,30,33,1,10,2013/8/17,13095,"141,883",24,"85,079,922"
946,"24,000",10,0,3,28,33,34,35,6,9,2013/8/14,13094,"12,000",271,"89,359,971"
947,"1,211,256",6,0,1,5,17,18,26,5,7,2013/8/12,13093,"36,407",59,"91,058,614"
948,"2,958,913",4,0,7,10,21,27,33,3,9,2013/8/10,13092,"45,478",64,"100,655,848"
949,"723,495",7,0,4,9,28,34,35,2,8,2013/8/7,13091,"12,000",130,"94,094,638"
950,"5,000,000",2,"5,263,955",2,26,30,31,33,11,12,2013/8/5,13090,"74,580",39,"93,663,331"
951,"5,000,000",3,"2,846,241",6,7,23,24,29,4,11,2013/8/3,13089,"103,008",39,"103,107,680"
952,"1,150,769",37,0,3,5,8,33,35,1,3,2013/7/31,13088,"12,000",197,"101,099,585"
953,"5,000,000",1,"42,617,129",9,12,22,32,34,2,4,2013/7/29,13087,"212,239",23,"102,329,273"
954,"5,000,000",16,"28,968,747",9,16,26,29,31,6,9,2013/7/27,13086,"38,878",83,"118,005,920"
